inn,ogrn,region,region_taxcode,creation_date,dissolution_date,age,eligible,exemption_criteria,financial,filed,imputed,simplified,articulated,totals_adjustment,outlier,okved,okved_section,okpo,okopf,okogu,okfc,oktmo,lon,lat,geocoding_quality,line_1100,line_1110,line_1120,line_1130,line_1140,line_1150,line_1160,line_1170,line_1180,line_1190,line_1200,line_1210,line_1220,line_1230
0100006510,1230100002813,adygeya,0100,2023-11-01,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,33.13,C,97350600,12300,4210014,16,79630415101,38.946831490709755,45.0281052,house,,,,,,,,,,,0.0,,,
0100006528,1230100002824,adygeya,0100,2023-11-01,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,55.10,I,97331413,12300,4210014,16,79701000001,40.1067516,44.6075492,house,0.0,,,,,,,,,,0.0,,,
0100006542,1230100002846,adygeya,0100,2023-11-02,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,86.23,Q,98613622,12300,4210014,16,79630415106,38.944896,45.0219851,house,,,,,,,,,,,,,,
0100006550,1230100002857,adygeya,0100,2023-11-02,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.21,F,98592400,12300,4210014,16,79630159051,38.95304928414447,44.988034,house,,,,,,,,,,,,,,
0100006567,1230100002868,adygeya,0100,2023-11-07,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,55.10,I,79904756,12300,4210014,16,79605407101,40.05940106696821,44.87987725,house,,,,,,,,,,,,,,
0100006581,1230100002880,adygeya,0100,2023-11-07,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,62.01,J,72026956,12300,4210014,16,79701000001,40.1152003,44.5923716,street,,,,,,,,,,,0.0,,,
0100006599,1230100002890,adygeya,0100,2023-11-07,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93.21,R,72027358,12300,4210014,16,79630415106,38.9168032447093,45.015078599999995,house,,,,,,,,,,,,,,
0100006609,1230100002901,adygeya,0100,2023-11-08,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,1.0,0.0,86.22.10,Q,78268844,12300,4210014,16,79701000001,40.1140599,44.6164132,house,,,,,,,,,,,10.0,,,3.0
0100006616,1230100002912,adygeya,0100,2023-11-09,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,86.23,Q,58755128,12300,4210014,16,79701000001,40.0930048,44.610187,house,,,,,,,,,,,10.0,,,10.0
0100006623,1230100002923,adygeya,0100,2023-11-09,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,63.99,J,58723022,12300,4210014,16,79622455101,40.169854781919526,44.5226647,house,,,,,,,,,,,,,,
0100006630,1230100002934,adygeya,0100,2023-11-10,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,0.0,0.0,41.20,F,58709714,12300,4210014,16,79630157051,38.90044952193751,44.920639449999996,house,,,,,,,,,,,,,,
0100006648,1230100002945,adygeya,0100,2023-11-13,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.41,H,95944778,12300,4210014,16,79701000001,40.105310304898566,44.619612849999996,house,0.0,,,,,,,0.0,,,10.0,,,
0100006687,1230100002978,adygeya,0100,2023-11-13,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11,A,95847822,12300,4210014,16,79701000121,40.066843649999996,44.6317223,house,3110.0,10.0,,,,,,3100.0,,,,,,
0100006704,1230100002990,adygeya,0100,2023-11-14,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,74.90,M,81819147,12300,4210014,16,79701000001,40.1080625,44.6053461,house,,,,,,,,,,,70.0,3.0,,23.0
0100006711,1230100003000,adygeya,0100,2023-11-14,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,E,81619951,12300,4210014,16,79630157051,38.90737913256703,44.92204165,house,,,,,,,,,,,,,,
0100006729,1230100003011,adygeya,0100,2023-11-15,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,53.20.31,H,94567517,12300,4210014,16,79615420101,40.500178407086025,44.90657245,house,,,,,,,,,,,10.0,,,
0100006736,1230100003022,adygeya,0100,2023-11-15,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,0.0,0.0,45.20.30,G,94606714,12300,4210014,16,79630159051,38.96630362083334,44.98887905,house,,,,,,,,,,,,,,
0100006743,1230100003033,adygeya,0100,2023-11-15,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,71.12.20,M,94591527,12300,4210014,16,79701000001,40.105700604050526,44.60324935,house,0.0,,,,,,,,,,0.0,,,
0100006750,1230100003044,adygeya,0100,2023-11-16,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.12,C,99616887,12300,4210014,16,79630159051,38.93860893285674,44.9800388,house,,,,,,,,,,,,,,
0100006775,1230100003066,adygeya,0100,2023-11-20,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.32,L,94745427,12300,4210014,16,79701000001,40.0966927,44.6277518,house,,,,,,,,,,,10.0,,,10.0
0100006790,1230100003088,adygeya,0100,2023-11-22,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.10,I,56742162,12300,4210014,16,79701000001,40.11744362502597,44.62659725,house,,,,,,,,,,,0.0,,,
0100006800,1230100003099,adygeya,0100,2023-11-23,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,87351596,12300,4210014,16,79701000001,40.060398129153796,44.61308605,house,0.0,,,,,,,,,,10.0,10.0,,
0100006817,1230100003100,adygeya,0100,2023-11-24,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.21,Q,52920170,12300,4210014,16,79701000111,40.018405349999995,44.620830549999994,house,,,,,,,,,,,10.0,,,
0100006824,1230100003110,adygeya,0100,2023-11-24,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.12,B,52857649,12300,4210014,16,79701000001,40.114151,44.6177051,house,0.0,,,,,,,,,,70.0,,,
0100006831,1230100003121,adygeya,0100,2023-11-24,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,0.0,0.0,55.20,I,52956506,12300,4210014,16,79701000121,40.0659277,44.6332019,street,,,,,,,,,,,,,,
0100006849,1230100003132,adygeya,0100,2023-11-24,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.91,C,52984419,12300,4210014,16,79633433106,39.1770596,44.9025494,street,0.0,,,,,0.0,,0.0,,,44.0,0.0,,44.0
0100006856,1230100003143,adygeya,0100,2023-11-27,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,72.19,M,74189579,12300,4210014,16,79701000001,40.1082965,44.6188877,street,,,,,,,,,,,,,,
0100006863,1230100003154,adygeya,0100,2023-11-27,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,74106398,12300,4210014,16,79701000001,40.1264611,44.5904408,street,,,,,,,,,,,250.0,,,
0100006870,1230100003165,adygeya,0100,2023-11-28,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,0.0,0.0,94.99,S,74092182,20200,4220003,53,79701000001,40.1069564,44.6203792,house,,,,,,,,,,,,,,
0100006888,1230100003176,adygeya,0100,2023-11-28,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.20,L,50828595,12300,4210014,16,79701000001,40.060398129153796,44.61308605,house,120843.0,1870.0,,,,52553.0,66420.0,,,,156164.0,,,2695.0
0100006895,1230100003187,adygeya,0100,2023-11-29,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,0.0,0.0,63.11,J,97875254,12300,4210014,16,79630417101,39.0085181,44.9931626,street,,,,,,,,,,,,,,
0100006905,1230100003198,adygeya,0100,2023-11-30,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,25.61,C,77645115,12300,4210014,16,79701000001,40.0612125,44.6116536,house,90.0,,,,,,,90.0,,,221.0,211.0,,
0100006912,1230100003209,adygeya,0100,2023-12-04,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,73694482,20200,4220003,53,79701000001,40.138801995322986,44.588379,house,,,,,,,,,,,0.0,,,
0100006920,1230100003210,adygeya,0100,2023-12-04,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.38.10,G,96496974,12300,4210014,16,79630420101,38.994718,44.9212862,city,,,,,,,,,,,,,,
0100006937,1230100003220,adygeya,0100,2023-12-05,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.46,G,80572087,12300,4210014,16,79701000001,40.071543096221205,44.618992000000006,house,10.0,,,,,,,10.0,,,,,,
0100006944,1230100003231,adygeya,0100,2023-12-05,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.25,A,80567442,12300,4210014,16,79701000001,40.0818569,44.5910284,street,,,,,,,,,,,90.0,,,
0100006951,1230100003242,adygeya,0100,2023-12-06,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,80.10,N,80491041,12300,4210014,16,79701000001,40.1094564,44.623996149999996,house,,,,,,,,,,,,,,
0100006969,1230100003253,adygeya,0100,2023-12-07,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.20,F,85171358,12300,4210014,16,79701000001,40.07341361741322,44.6225356,house,,,,,,,,,,,,,,
0100006983,1230100003275,adygeya,0100,2023-12-12,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,46.90,G,98176222,12300,4210014,16,79701000001,40.12300641731503,44.62878055,house,,,,,,,,,,,,,,
0100006990,1230100003286,adygeya,0100,2023-12-12,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,94.99.70,S,98227540,71400,4210014,16,79701000001,40.103641454014294,44.61222505,house,,,,,,,,,,,,,,
0100007000,1230100003297,adygeya,0100,2023-12-12,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47.73,G,98172328,12300,4210014,16,79622425146,40.0923622,44.5554442,house,,,,,,,,,,,,,,
0100007024,1230100003319,adygeya,0100,2023-12-12,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,0.0,0.0,80.10,N,98203344,12300,4210014,16,79701000001,40.10714194472054,44.6093337,house,,,,,,,,,,,,,,
0100007031,1230100003320,adygeya,0100,2023-12-12,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,41.20,F,98198583,12300,4210014,16,79630159051,38.9354543,44.978967,house,,,,,,,,,,,,,,
0100007049,1230100003330,adygeya,0100,2023-12-13,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68.32.20,L,79508635,20702,4210014,16,79622425101,40.083075,44.5790331,city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100007056,1230100003341,adygeya,0100,2023-12-13,,0.0,0.0,initiated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,85.41,P,79506151,71400,4210014,16,79630157051,38.9124847,44.9325606,house,,,,,,,,,,,,,,
0100007063,1230100003352,adygeya,0100,2023-12-15,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.21,F,56546811,20100,4210014,16,79701000001,39.9514004,44.6641952,street,,,,,,,,,,,0.0,,,
0100007070,1230100003363,adygeya,0100,2023-12-18,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,0.0,0.0,47.11,G,96798528,12300,4210014,16,79622407101,40.200946,44.23552945,house,,,,,,,,,,,,,,
0100007088,1230100003374,adygeya,0100,2023-12-18,,0.0,0.0,initiated,0.0,1.0,0.0,1.0,1.0,1.0,0.0,42.11,F,96826472,12300,4210014,16,79630420101,38.994718,44.9212862,city,,,,,,,,,,,,,,
0100007105,1230100003396,adygeya,0100,2023-12-22,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,71.12.20,M,66720948,12300,4210014,16,79630417101,38.9866519,44.9835904,street,0.0,,,,,,,,,,0.0,,,
0100007112,1230100003407,adygeya,0100,2023-12-22,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,1.0,0.0,52.29,H,64837623,12300,4210014,16,79701000001,40.129314144282276,44.57595955,house,,,,,,,,,,,10.0,,,
0100007120,1230100003418,adygeya,0100,2023-12-25,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,57595272,20200,4220003,53,79633433101,39.267279,44.8789761,street,,,,,,,,,,,,,,
0100007137,1230100003429,adygeya,0100,2023-12-27,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.11,F,76793486,12300,4210014,16,79630159051,38.9322346,45.0056941,street,0.0,,,,,,,,,,0.0,,,
0100007144,1230100003430,adygeya,0100,2023-12-27,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,46.21.11,G,76863459,12300,4210014,14,79605420101,40.3415518,44.7999417,street,0.0,,,,,,,,,,0.0,,,
0100007151,1230100003440,adygeya,0100,2023-12-27,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.05,C,76709922,12300,4210014,16,79630159051,38.934770289824854,44.998909,house,0.0,,,,,,,,,,0.0,,,
0100007169,1230100003451,adygeya,0100,2023-12-28,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,43.99.70,F,,12300,4210014,16,79630415106,38.9331639,45.0247666,city,0.0,,,,,,,,,,0.0,,,
0100007176,1230100003462,adygeya,0100,2023-12-29,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,0.0,0.0,88.99,Q,,71400,4210014,16,79701000001,40.0987462,44.60212115,house,,,,,,,,,,,,,,
0100007183,1230100003473,adygeya,0100,2023-12-29,,0.0,0.0,initiated,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93.12,R,60307207,71400,4210014,16,79701000001,40.0595419,44.6142882,house,,,,,,,,,,,,,,
0100007190,1230100003484,adygeya,0100,2023-12-29,,0.0,0.0,initiated,0.0,0.0,1.0,0.0,1.0,1.0,0.0,71.12.20,M,,12300,4210014,16,79701000001,38.9325133,44.9910893,house,0.0,,,,,,,,,,0.0,,,
0101000021,1060101004149,adygeya,0100,2006-12-22,,17.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.73,G,97527961,12300,4210014,16,79615408101,40.7066488,44.6236102,street,10.0,,,,,10.0,,,,,2785.0,2785.0,,
0101000078,1020100508317,adygeya,0100,1993-11-17,,30.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.20,M,16586999,12300,4210014,16,79605410101,40.3620999,44.8863532,street,581.0,,,,,581.0,,,,,23462.0,17789.0,,5673.0
0101000776,1020100507063,adygeya,0100,1992-12-28,,31.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.51.20,C,00421380,12267,4210008,16,79605407101,40.0760919,44.8610365,street,862349.0,1610.0,,,,757186.0,,,9253.0,94301.0,896926.0,218103.0,4731.0,627636.0
0101000825,1020100507756,adygeya,0100,2000-07-11,,23.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.20,L,00940559,12247,4210008,16,79605407101,40.0760919,44.8610365,street,80480.0,,,,,80480.0,,,,,49713.0,,,49679.0
0101000832,1020100507811,adygeya,0100,2000-04-24,,23.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.31.21,H,03105811,12247,4210014,16,79605407101,40.0824649,44.8579962,street,152.0,,,,,152.0,,,,,1379.0,699.0,,506.0
0101001096,1020100001778,adygeya,0100,2002-04-25,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,94.99,S,05221496,20200,4220003,53,79605407101,40.0760919,44.8610365,street,53.0,,,,,53.0,,,,,512.0,85.0,,0.0
0101001339,1020100003527,adygeya,0100,1994-07-22,,29.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,94.99,S,16589070,20200,4220003,53,79605407101,40.067632,44.8614425,street,,,,,,,,,,,101.0,101.0,,0.0
0101001787,1020100510198,adygeya,0100,2002-04-18,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11,A,00940571,12267,4210008,16,79605410101,40.367118,44.900243,street,653561.0,,,,,626513.0,,23473.0,,3575.0,417493.0,341380.0,10545.0,32204.0
0101002149,1020100508053,adygeya,0100,2001-07-05,2024-08-02,22.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,58.13,J,02448319,65243,4210007,14,79605407101,40.067632,44.8614425,street,1178.0,,,,,1178.0,,,,,1075.0,269.0,,124.0
0101002798,1070101000089,adygeya,0100,2007-02-16,,16.0,1.0,none,0.0,0.0,0.0,,,,0.0,43.30,F,97528297,12300,4210014,16,79618430106,39.9081819,45.0591854,street,,,,,,,,,,,,,,
0101002861,1070101000111,adygeya,0100,2007-03-09,,16.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.32,C,97528966,12300,4210014,16,79618420101,39.6039648,45.1476517,street,11265.0,,,,,11265.0,,,,,35596.0,19426.0,,877.0
0101002935,1070101000177,adygeya,0100,2007-03-31,,16.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,68.20,L,97529279,12300,4210014,16,79605407101,40.056084,44.8726456,street,9427.0,,,,,9427.0,,,,,75.0,,,49.0
0101003086,1070101000188,adygeya,0100,2007-04-17,,16.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.50,A,97529842,12300,4210014,16,79618430101,39.94838230258863,45.0476869,house,90081.0,,,,,90081.0,,,,,242413.0,98012.0,,97319.0
0101003093,1020100507030,adygeya,0100,2000-02-01,,23.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.10,G,39685066,11051,4210014,16,79605407101,40.067632,44.8614425,street,,,,,,,,,,,,,,
0101003270,1020100507217,adygeya,0100,2001-12-10,2024-12-09,22.0,1.0,none,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.41.50,C,39685055,12300,4210014,16,79605407101,40.09299442075009,44.85965495,house,,,,,,,,,,,,,,
0101003551,1020100508713,adygeya,0100,1996-08-15,,27.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.32,C,39689590,12300,4210014,16,79605410101,40.3620999,44.8863532,street,,,,,,,,,,,10.0,10.0,,
0101003657,1020100510671,adygeya,0100,1997-04-23,,26.0,1.0,none,0.0,0.0,1.0,1.0,1.0,0.0,0.0,46.21.11,G,46003156,12300,4210014,16,79640430101,40.2326636,45.0134845,street,,,,,,,,,,,,,,
0101003897,1020100511310,adygeya,0100,1999-04-29,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.11,G,01599737,20107,4100903,19,79605407101,40.067632,44.8614425,street,283.0,,,,,283.0,,,,,3379.0,2839.0,,43.0
0101003907,1020100507833,adygeya,0100,1999-12-29,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,42.11,F,05077579,12267,4210014,16,79605407101,40.0949612,44.8482438,street,1575.0,,,,,1575.0,,,,,3096.0,1234.0,,237.0
0101003992,1020100507261,adygeya,0100,1999-09-15,,24.0,1.0,none,0.0,0.0,0.0,,,,0.0,68.20,L,44554768,12300,4210014,16,79605407101,40.0760919,44.8610365,street,,,,,,,,,,,,,,
0101004026,1020100507272,adygeya,0100,2000-01-19,2023-07-06,23.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.70,G,,12300,4210014,16,79605415101,40.1300285,44.8014211,street,,,,,,,,,,,,,,
0101004330,1020100511419,adygeya,0100,2001-08-09,,22.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.50,C,53005836,12300,4210014,16,79605420151,40.3673548,44.7596567,street,735966.0,381.0,,,,689186.0,,,21603.0,24796.0,559030.0,110382.0,1138.0,347911.0
0101004604,1020100507074,adygeya,0100,2002-08-23,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11.10,A,16241527,14153,4210004,16,79605402116,40.1965215,44.8753621,street,413988.0,,,,,413988.0,,,,,355530.0,198444.0,4735.0,27415.0
0101004611,1020100507294,adygeya,0100,2002-09-25,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11.10,A,16244320,14153,4210004,16,79605407101,40.0476402,44.8710573,street,179465.0,,,,,128135.0,,,,51330.0,365381.0,179309.0,806.0,88417.0
0101004629,1020100507580,adygeya,0100,2002-10-21,,21.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,16245695,12300,4210014,16,79605407101,40.067632,44.8614425,street,,,,,,,,,,,156.0,,,145.0
0101004668,1020100004033,adygeya,0100,2002-12-31,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,32356158,20200,4220003,53,79605407101,40.056592,44.8771165,street,,,,,,,,,,,0.0,,,
0101004675,1030100507348,adygeya,0100,2003-03-18,,20.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.90,S,16595981,21100,4210020,16,79605407101,40.067632,44.8614425,street,,,,,,,,,,,0.0,,,
0101004770,1030100508360,adygeya,0100,2003-07-23,,20.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.10,M,14751454,20616,4210014,16,79605407101,40.0760919,44.8610365,street,,,,,,,,,,,194.0,0.0,,73.0
0101004925,1040100507391,adygeya,0100,2004-02-10,,19.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.32,C,14754568,12300,4210014,16,79605410101,40.3672016,44.9023465,street,20717.0,76.0,,,,20641.0,,,,,41601.0,38474.0,,2700.0
0101004940,1040100508062,adygeya,0100,2004-03-19,2023-12-05,19.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.73,G,,12300,4210014,16,79605407101,40.067632,44.8614425,street,,,,,,,,,,,,,,
0101004971,1040100508887,adygeya,0100,2004-04-23,,19.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,72616646,21100,4210020,16,79605415101,40.1238758,44.7980189,street,,,,,,,,,,,0.0,,,
0101004989,1040100509283,adygeya,0100,2004-05-20,2024-10-16,19.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,43.11,F,72615960,12300,4210014,16,79605410101,40.3620999,44.8863532,street,10.0,,,,,10.0,,0.0,,,0.0,,,0.0
0101004996,1040100509460,adygeya,0100,2004-06-01,2023-12-07,19.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.50,A,,12247,4210014,16,79605407106,39.9498458,44.8072347,street,,,,,,,,,,,,,,
0101005069,1040100520294,adygeya,0100,2004-12-06,2023-12-05,19.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.78.60,G,,12300,4210014,16,79605410101,40.3593338,44.900712,street,,,,,,,,,,,,,,
0101005118,1040100522472,adygeya,0100,2004-12-29,,19.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.40,A,72618763,12300,4210014,16,79605407106,39.957151,44.8114903,street,0.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0
0101005140,1050100509986,adygeya,0100,2005-02-25,2023-01-11,18.0,1.0,none,0.0,0.0,0.0,,,,0.0,10.50,C,,12267,4210014,16,79640430101,40.220361,45.025899,street,,,,,,,,,,,,,,
0101005171,1050100511350,adygeya,0100,2005-03-31,,18.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.12,B,72619538,12300,4210014,16,79615420101,40.4996026,44.8940096,street,30048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30048.0,4068.0,4068.0,0.0,0.0
0101005277,1050100514540,adygeya,0100,2005-08-03,,18.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.10,A,14749983,12300,4210014,16,79640412101,40.0779123,45.0027475,street,157396.0,,,,,139583.0,,,,17813.0,236946.0,192719.0,,25215.0
0101005284,1050100514562,adygeya,0100,2005-08-03,,18.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.10,A,72621104,12300,4210014,16,79618415101,39.6578855,45.1190798,street,2528.0,,,,,2048.0,,,,480.0,,,,
0101005326,1050100514760,adygeya,0100,2005-08-10,,18.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.10,A,72620731,12300,4210014,16,79605415101,40.1273803,44.7962286,street,281946.0,,,,,281946.0,,,,,650279.0,250812.0,0.0,98186.0
0101005358,1050100514859,adygeya,0100,2005-08-15,2024-04-17,18.0,1.0,none,0.0,0.0,0.0,,,,0.0,43.99.40,F,53003613,12300,4210014,16,79615412101,40.380433,44.931014,street,,,,,,,,,,,,,,
0101005380,1050100519974,adygeya,0100,2005-08-29,,18.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.10,A,72620854,12300,4210014,16,79605420106,40.4153521,44.7695409,street,202774.0,,,,,169351.0,,,,33423.0,349514.0,237406.0,27001.0,15771.0
0101005566,1050100522911,adygeya,0100,2005-12-06,,18.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,46.10,G,72622300,12300,4210014,16,79640435101,40.2135725,45.0164886,street,,,,,,,,,,,,,,
0101005608,1050100522856,adygeya,0100,2005-12-02,,18.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.78.60,G,72622397,12300,4210014,16,79605407101,40.067632,44.8614425,street,990.0,164.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,0.0,2016.0,273.0,0.0,542.0
0101005693,1050100523615,adygeya,0100,2005-12-27,,18.0,1.0,none,0.0,0.0,1.0,0.0,1.0,1.0,0.0,47.11,G,46012959,12300,4210014,16,79618420101,39.6039648,45.1476517,street,3549.0,,,,,3549.0,,,,,187.0,187.0,,
0101005735,1060101000013,adygeya,0100,2006-01-18,2024-06-19,17.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.20.20,L,72622871,65243,4210007,14,79605407101,40.0760919,44.8610365,street,3162.0,,,,,3162.0,,,,,2309.0,515.0,,7.0
0101005848,1060101002653,adygeya,0100,2006-04-28,,17.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.10,G,95813177,12300,4210014,16,79605407106,39.9549194,44.807612,street,,,,,,,,,,,2435.0,2415.0,,
0101005862,1060101000343,adygeya,0100,2006-01-25,2024-07-19,17.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,36,E,72623055,65243,4210007,14,79605410101,40.3578451,44.8935302,street,363.0,,,,,363.0,,,,,3.0,,,
0101006048,1060101002334,adygeya,0100,2006-04-13,,17.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,84.11.30,O,72624628,20603,4210014,14,79630157051,38.9071245,44.9230784,street,,,,,,,,,,,937.0,,,851.0
0101006055,1060101002345,adygeya,0100,2006-04-13,,17.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.50,A,72624918,12300,4210014,16,79640405101,40.3144071,44.9940941,street,62357.0,,,,,62357.0,,,,,79082.0,41218.0,,37552.0
